7229 ,特效太棒了！这个春节档最好看的电影没有之一！
7230 ,不错的电影，值得看！国人的科幻梦
7231 ,非常棒，有种看国外大片的感觉。支持国产，支持京哥
7232 ,中国的科幻电影终于可以出门了！外国的科幻电影也就这样了吧！
7233 ,爸爸妈妈去看的据说不错
7234 ,春节期间看的感觉最好的一部
7235 ,好看，中国！加油！
7236 ,震撼，优秀，出彩！
7237 ,非常喜欢，非常感动，非常主观
7238 ,感觉震撼，特效满级，中国的科幻片巅峰
7239 ,好看，绝对的好看
7240 ,必须要好评，中国科幻电影的里程碑式作品，值得一看，巨燃
7241 ,我真的是哭了
7242 ,流浪地球！这么优秀的科幻小说，拍成这个样子。我只想说批话太多。可惜场景道具了[抠鼻]
7243 ,非常推荐！小朋友都很喜欢看
7244 ,电影真的挺不错的豆瓣儿9.2很真实
7245 ,震撼人心!Good
7246 ,终于有了一部像样的科幻片
7247 ,很棒的电影，第一部中国的大型灾难片，并且咱们烘托的是全世界人团结一致，中国人救了地球，必须给个赞！
7248 ,中国的科幼片拍得很赞哦
7249 ,很震撼，硬核科幻，很不错，就是点燃火星过程可能删减太多，逻辑不紧凑
7250 ,挺好的，挺好的
7251 ,还不错，弟弟也说很满意
7252 ,看得我鸡皮疙瘩都起来了 好看 就一分是因为3d的效果没出来
7253 ,《流浪地球》我可以吹一年！续《红海行动》之后少有的高质量国产大片！温馨提示，电影后半段眼镜容易起雾，请自备纸巾。PS：举枪自杀的日本队员属不属于高级黑，哈哈！
7254 ,虽然都是强行泪点...但是真的非常的好！
7255 ,电影超级震撼，值得大人小孩观看，具有深刻的家国情怀，教导人类在灾难面前要勇于团结起来守护我们的地球家园，更要有勇于牺牲的奉献精神！记住，人文情怀才是人类特有的并且需要我们永远守护的，任何有价值的东西都不能胜过它！它是我们生存并传承下去的核心力量。人类生存繁衍的并不只是生命还有我们人文的精神文化！
7256 ,特效不错，剧情比较牵强
7257 ,五星推荐，非常好看
7258 ,那个朵朵就是个败笔～
7259 ,流浪地球，慕名而来，看起来有些伤感，如果在另一个时间段上映，我觉得会更好，至少不用😥😱
7260 ,国产科幻里程碑式的电影！还有进步空间……
7261 ,超级好看，特效满分，好几个片段戳中泪点，强烈推荐。
7262 ,国产科幻电影的一大进步，继续加油！支持！
7263 ,好睇，感动的
7264 ,非常的刺激 国内的科技也是很厉害的 非常好看 后面结尾部分还是挺高感人的
7265 ,从电影摄影处理技术上面来说，不算很成熟。但是，从创意构思、情节处理上面看，还是给人身临其境的感觉，很有代入感。也是一部很有正能量的电影。
7266 ,吹爆吹爆吹爆
7267 ,电影怎么样不知道，反正睡得很香
7268 ,漂亮！中国科幻开山之作！
7269 ,很震撼 这次终于是中国人拯救了地球🌍
7270 ,大家都来看吧太好看了
7271 ,为中国人自豪，这部电影很值得大家看
7272 ,特效不错，非常好看
7273 ,很棒的电影，特效很不错，情节也可以，应该是国产科幻片的一个里程碑
7274 ,不错不错，建议看
7275 ,好看，很赞，评分高是有理由的。推荐
7276 ,"冲鸭！小破球！！！！！太好看了，虽然一开始真的很想锤熊孩子，很气人，之后看着一点点成长，真的特别有感触。超级好看，特别推荐
但是影院的熊孩子让我想打死他（微笑），在电影院看大耳朵图图？！啊好气"
7277 ,好好看！中国科幻大片！
7278 ,非常好看，很刺激很感人
7279 ,真心不错，一家三口一起看的！
7280 ,除了偶尔一些小剧情不合理，其他都挺好看的~~~
7281 ,看哭了几次，虽然没有一个武打动作，但是还是很震撼
7282 ,很震撼！超好看！
7283 ,"超好看的一部电影
给我的感觉就是中国在进步～"
7284 ,可以，很刺激
7285 ,完美，很感动，很震撼！
7286 ,很好，国产片终于拍出了大片的感觉了！
7287 ,中国式的科幻大片！
7288 ,国产片的精彩之作
7289 ,超级好看，感人……
7290 ,非常棒，很有正能量的一部片子
7291 ,真是个享受，看这样的电影，这次看的很燃。
7292 ,片子拍的很好，很不错
7293 ,吴京，震撼，中国强
7294 ,需要自备纸巾观看
7295 ,好看，很感人，情节很真实！
7296 ,中国人的思维高度不得了，好莱坞的大片只是拯救地球上的部分人和部分关键人物，或者是以一种颓废的态度，妥协的生活方式去接受地球灭亡的事实，如《重返地球》里面讲的，直接离开地球；或者如《云图》讲述的是地球变成了一个原始人类活跃的星球；或者如《我是传奇》讲述的，地球变成了丧尸的乐园。而我们国人敢为天下先，充分发挥人定胜天信念，在太阳即将熄火，地球即将毁灭的关口，没有放弃我们的家园一走了之，而是将地球打包一起带走，这种思维黑洞，可以说是好莱坞大佬无法企及的。建议美国的各大导演，他山之石 可以攻玉，为了地球去新的恒星系生活不会感到不习惯，可以考虑将太阳系一起流浪走：）
7297 ,工业之美，救世之风。很不错的国产电影。
7298 ,可以并列年度佳片了，硬式科幻
7299 ,特效不错，剧情烂，无亮点，煽情加抒情的尴尬的要死，不知道为什么评分那么高
7300 ,非常棒，的确是中国科幻元年
7301 ,这个必须给十分满分，太震撼了，唯一的感想就是希望我们能够好好的去保护我们赖以生存的地球。只有我们好好保护它，它才会更久远的为我们奉献和付出，现在也更深刻的理解总书记所说的创造人类命运共同体。就是这样。好。推荐大家去看。就这样。
7302 ,如果不上纲上线到所谓中国科幻元年的高度，仅从非原著党普罗观众视角这部电影并不出彩啊，特效可以看但设计过于局限重工化缺乏创意没未来感，说服不了我人类仅以这样的能力就可以启动流浪地球，人设老套故事线程式化严重，基本上几个牺牲人的点以及高潮部分空间站点火完全能猜到，准备翻下原著感觉老刘作品不至于这样。
7303 ,不错，比新喜剧之王值回票价多了！
7304 ,非常震撼，感觉已经超越好莱坞了！
7305 ,不错，艺术无满分，留一分还有上升空间
7306 ,没想到中国也能拍出这么震撼的国际空间战影片，而且吴京胳膊上一直贴着的国旗标志，更是让国人为之兴奋。影片里面幽默元素，当代元素都很多，吴孟达这位喜剧演员演得真实感人。孩子看完后最喜欢那句“道路千万条，安全第一条，行车不规范，亲人两行泪”
7307 ,挺好看的啊，不知道那些说不好的什么感受，不要想那么多，也不要挑剔，就说感情戏就让人流泪了，虽然字不多，但是很感人，不管怎样，用心去看，每一位演员，每一位导演，还有工作者都值得尊重
7308 ,完美，国产科幻崛起之作
7309 ,剧情很帅，故事很温情，值回票价
7310 ,中国科幻片的希望！
7311 ,"希望流浪地球成为中国科幻电影崛起的开端

而不是出场即巅峰"
7312 ,中国能拍出如此的国际大片，真是让人振奋！我爱你--大中国，生为中国人我自豪。为“流浪地球”所有的演职人员点赞！
7313 ,挺震撼的，咱们也能拍出这样的科幻片。
7314 ,非常喜欢，值得一看
7315 ,值得一看的中国电影
7316 ,剧情人物很饱满，场面壮观，值得表扬
7317 ,几位演技爆发，很震撼，很感动，把我看哭了，屈楚肖很棒
7318 ,牛逼牛逼格拉斯
7319 ,特效没的说，剧情也是一等一的棒，有燃点有泪点
7320 ,都看睡着了，没意思扯淡的电影
7321 ,中国也有这样的科幻片了，冲吴京去看的，却被震撼了
7322 ,很感人，非常棒
7323 ,真的很不错，感动哭了，棒棒棒，买的值
7324 ,九分吧，苦情戏有点跳
7325 ,中国拍的灾难片，还不错！
7326 ,带着爸妈一起看的 很开心🥳虽然很好 但是没有完美
7327 ,整体场景很震撼，情节比较紧凑，泪点多，有大国大家情怀，除了部分台词还需要斟酌，其他都很完美了。准备二刷。
7328 ,真的好看，中国大片！
7329 ,中国的科幻电影的里程碑
7330 ,没法说，真的不好看
7331 ,非常好看。👍👍👍❤
7332 ,别问，问就是吹爆
7333 ,真的超好看啊!!!很感人很励志!!强推
7334 ,中国科幻电影里程碑。精彩！但是客观的讲，这个牛皮吹的可超级大！
7335 ,很震撼 强烈推荐
7336 ,辉宏的场景，非常好看
7337 ,中国到目前最棒的科幻，剧情、场面都让人为之感动。超越了外国的神吹剧！我6岁的儿子都能目不转睛的看完，回来还能讲剧情。希望中国的科幻电影越来越好！群众的眼睛是雪亮的，好电影一定能获得大家的认可。
7338 ,支持一下，赶不上国外的，但是也算可以了
7339 ,超棒！果然没有流量明星的电影，钱都花在特效上了。还想二刷三刷
7340 ,非常的不错，最后非常触动
7341 ,非常震撼人心
7342 ,"很好的国产片！！！
科幻大片
不输好莱坞v！"
7343 ,好看，特别好看
7344 ,什么都不说了。.吹爆
7345 ,非常好看，场面宏大，特效也牛，是具有里程碑意义的中国科幻大片！吴京太仗义了，点赞👍！
7346 ,电影不错，值得推荐
7347 ,非常值得一看
7348 ,国产科幻电影的骄傲
7349 ,这是国内目前较成功的一部科幻片，刘慈欣的作品一直很有前景，我非常喜欢，流浪地球很不错，希望之后要拍三体的话，不要做烂了，支持支持！！！
7350 ,嗯，很有意义的电影。
7351 ,不好看就最后的一小段很感人瞬间泪奔 ，前面的几乎都不知道在看什么 一点都不好看
7352 ,非常棒！！！
7353 ,"我爱了
中国科幻中国电影
我没戴眼镜都能感受到特效的牛逼
麻烦红眼病们消停一下谢谢"
7354 ,挺震撼的，也有感动
7355 ,看了一遍，也没觉得哪里好看啊，甚至有点难看，看网上吹的那么好，又去看了一遍还是难看。我就纳了闷了，刚看完第三遍，真不好看啊，难道再去看第四遍才能看出来？
7356 ,不错  下次还会来
7357 ,国产科幻的里程碑，是我到现在唯一一次在电影院流泪的震撼之作
7358 ,瑕不掩瑜，当得上满分。
7359 ,好看。。。。。。
7360 ,好看，看了两遍
7361 ,震撼心灵深处，让我们可以反思人类的一切问题。珍惜我们生存的家园！
7362 ,优秀，不论是演技还是剧情都很优秀，特效不浮夸，特别好
7363 ,中国总算有一部科幻大片了，值这个票价。
7364 ,看过最好看的电影没有之一!!!!!!
7365 ,很不错  没想到  中国能拍出来这么好的  赞
7366 ,国产科幻值得一看
7367 ,迄今为止我看过最好看的科幻片，世界第一
7368 ,场面相当震撼，有些地方看的让人泪奔，这是一部不错的电影
7369 ,非常好！不多说，自己去看。
7370 ,一点都不好！烂片
7371 ,世界观背景，整个故事，电影节奏以及视效都很棒！国产科幻电影未来可期~
7372 ,挺好看的 简单粗暴 没事了 好吧
7373 ,太棒了支持！
7374 ,特效不错👍剧情没那么好看！
7375 ,支持国产大片🎉🎉🎉
7376 ,很不错，值得一看
7377 ,不愧是中国科幻片之首 非常非常好看 一个字 牛
7378 ,9分妥妥的！
7379 ,二刷了 好看好看
7380 ,首先我们必须承认中国科幻电影与世界一流科幻电影是有些差距的。我们在细微的剧情把控上差点火候。但是依旧是一部非常出色的科幻电影，以此作为中国科幻电影的奠基石，我相信我们会拍出更优秀更好的科幻电影。
7381 ,好腻害！！！！
7382 ,没想到国内的科幻电影也可以拍的这么好看！太喜欢了！
7383 ,"非常好看的一部电影
赚足了我的眼泪💧"
7384 ,很好看 很棒 国产科幻片比较拿得出手的作品 后面挺感动的
7385 ,不好看，太扯。
7386 ,奶思奶思奶思
7387 ,整体很不错，有些细节能拍的更好！为中国科幻点赞，今年是中国硬核科幻元年！
7388 ,不错，挺好看的
7389 ,最后韩朵朵的词儿尴尬了点儿，不过这些瑕疵想对比这部作品的伟大就显得不值一提了。不给满分是因为我相信我们以后会有更好的作品。
7390 ,棒极了，中国拍的科幻也可以这么霸气！✊ ✊ ✊
7391 ,文戏还需要打磨。。。但是细节真的感动我，适合n刷的电影
7392 ,不赖挺好可以
7393 ,非常感人，人类现在所做的一切破坏就是在自掘坟墓
7394 ,"从看到结束一直在哭真的很好看
演技好演员好特效也很好我的妈呀太好看了"
7395 ,好看！！！！
7396 ,好看，刷了2遍
7397 ,挺好的，更好的是和对的人一起去看的😊😊😊
7398 ,特效很好，国产科幻电影的巅峰，很棒
7399 ,挺好 最后一段给我媳妇都看哭了  赔钱
7400 ,[██▓▒░]2019好运加载中
7401 ,中国心！坚决顶！
7402 ,值得去看的一部片子，虽然有些细节刻画得还不够完美，但是整体上完全可以说是中国里程碑式的科幻片了，看了不会后悔的。
7403 ,还不错！有机会都去看看
7404 ,十分赞的一部电影
7405 ,超好看！！，
7406 ,不切实际，差死了
7407 ,中国真正意义上的第一部科幻巨作，特效和欧美无差
7408 ,很好看，有点小感动
7409 ,还可以，但算不上特别的好看
7410 ,好看的，比较震撼
7411 ,有故事，感动，场面还很震撼，不虚此行。
7412 ,这个电影十分不解释，我一个大男人竟然感动得稀里哗啦的，好久没有这样了。中国电影加油！
7413 ,特别好看，尤其和喜欢的一起去看……
7414 ,好看好看好看
7415 ,真的太震撼了 喜欢吴京 不白看 真的看得我热泪盈眶❤️
7416 ,不管你是谁，看了小破球，我们就是兄弟😂
7417 ,非常好看！！
7418 ,震撼，真的震撼。有浓浓的自豪感，有发自内心的感动。
7419 ,真的非常好看，非常感动。
7420 ,中国超级大片，超级感动
7421 ,真是非常震撼，孩子也觉得好看，后半段很感人，告诉人们要保护地球珍爱生命。
7422 ,完美无与伦比
7423 ,好看好看好看
7424 ,和我宇在一起看的，超好看
7425 ,必须支持硬核
7426 ,中国科幻之最，看完后，对我带来很大的影响
7427 ,感觉看的可困了差点睡着。是因为看了飞驰人生又看的它吗？
7428 ,好看，推荐，特别喜欢，有吴京就棒棒哒
7429 ,看大家给分那么松也就给了十分了，一千个人眼里有一千个哈姆雷特，从个人的观点来看，演技，剧本，特效，这三个方面都是可以打满分的，毕竟国产片做到这个地步真的不容易，剧情方面我觉得所有容易出问题的点都得到了很好的补充，最后撞火星那里真的是惊到了，嘛感动归感动吧但还不至于到震撼的地步，可以小小的自私一下吗，我觉得这个片子如果不是大团圆而是be的话给观众的震撼和感动可能会更好……
7430 ,很震撼，推荐
7431 ,北京市第三区交通委提醒您：道路千万条，安全第一条，行车不规范，亲人两行泪。
7432 ,"挺震撼的 感动吧
"
7433 ,超级好看  既震撼又感动  超级推荐  但是吴京的戏份有点少  不过超级推荐
7434 ,一般般，男主角还有纹身，演技一般！
7435 ,除了最后韩多多的话有点出戏，其他部分一直觉得很不错
7436 ,地球都可以推着走，为什么不用铁链拉着月球一起走呢
7437 ,十分，终于可以看到国产科幻
7438 ,有太阳的地方真好啊
7439 ,国产科幻真的要崛起了！超级好评！不只有冷冰冰的场景，还有感人至深的情感，两处泪点，忍不住流泪。
7440 ,"坏处：真是希望越高，失望越大。导演郭帆真心水平不够，感情戏太多，对白和煽情戏密集又谜之尴尬。看了一下编剧还真多，可以集体谢罪了。
好处：除此之外，特效很有后天的感觉，幽默也不错，比起阿凡达之类肯定差很多，但可以秒杀漫威的爆米花烂俗。算是中国科幻真正开山之作。"
7441 ,这不是世界上的地球人一起拯救地球吗？
7442 ,优秀的小破球
7443 ,人物塑造不够饱满，特效处理上静态画面比较多，可以看得出投入有限，作为第一步科幻片有不足，但是有勇气
7444 ,很不错值得拥有
7445 ,视觉感受很好！大制作✌的励志电影😄，父子情深很感人！
7446 ,很棒的的部科幻情感片
7447 ,一般般，时间很长！
7448 ,效果超棒~看到最后的解说，不得不惊叹刘慈欣，好是厉害的想象力。
7449 ,太棒了吧！！
7450 ,一场影片下来屁股疼。还有，这个大个商城连个垃圾桶都找不到，没必要为了美观多雇清洁工。
7451 ,感觉和小说有些差别，不过电影内容及其优秀，最喜欢的角色是赵志刚
7452 ,好看，继战狼2后，再一次激动人心的佳作，浓浓的爱国情节。
7453 ,好看，特别能打动人
7454 ,看完了，内心依旧没有平复。为国产科幻电影点赞。
7455 ,国产科幻崛起了 剧情 效果都值得一看
7456 ,喜欢屈楚萧，年轻演员支持，演技OK。国产科幻，也很厉害。背景音乐太棒了!
7457 ,恢宏大气，感人至深！
7458 ,好看 中国的电影技术在大跨步前进 最后很感人 感动到落泪
7459 ,超赞，国产电影的里程碑
7460 ,与预期不太一样
7461 ,我觉得泪点很多，喜欢这个电影。
7462 ,不是没有瑕疵，但打十分是为了下一部
7463 ,没有想象中那么好看……
7464 ,后面大家决心一起去拯救地球的时候还是很燃的，
7465 ,流浪地球很好看
7466 ,感人，作品拍摄的也好
7467 ,让我想想打10分要什么写影评:         **真好看
7468 ,视觉冲击，挺好看，就是把我带晕车了
7469 ,孩子觉得好看
7470 ,绝对是良心的好电影，跟闺蜜都看哭了。
7471 ,好难看，没有什么惊心动魄的感觉
7472 ,男女主撑不起整部电影，得亏有吴京，配角也很出彩，特效可吹
7473 ,超乎我的逾期。好看。支持国产
7474 ,心痛地球两小时…
7475 ,很好，就是感觉有些地方剪了些，男女主相比电影不那么好。
7476 ,好看好看好看
7477 ,非常棒，中国的科幻片拍成这样真的很不错！
7478 ,非常好。特效很好看。不错。
7479 ,国产电影的良心佳作
7480 ,非常精彩，吴京把一位航天员以及一位父亲演绎得十分生动！
7481 ,2019来年后，电影佳作不断。《流浪地球》足以算得上中国近代科幻里程碑式的作品，让更多投资有信心做好中国自己的科幻。发朋友圈，朋友说:“国外的朋友想不通啊 换个星球不就行了。”我回他:“国外不懂中国的情怀，哈哈哈，金窝银窝不如自己的狗窝。”
7482 ,特别好！！！！！！！
7483 ,应该算是国产科幻英雄式电影里程碑式的作品吧。整体画面与MG制造无异。给吴京一个赞👍
7484 ,制作壮观恢宏，场面超燃，有泪点也有笑点，值得一看！
7485 ,作为国产科幻，做到吸引人，几乎无尿点，不尴尬已经是极具里程碑的成功了，其意义不亚于阿凡达。这部电影还成功地将许多中国元素和谐融入，非常不简单。
7486 ,真心不错，中国科幻历史性的一部电影
7487 ,不多说，好评。
7488 ,好看，视觉好，声音好，宣扬的精神好！
7489 ,非常好看，良心推荐。
7490 ,铁血吴京 必看
7491 ,史诗级的科幻片
7492 ,好嗨呦，感觉人生已经达到了高潮，好震撼，好炫彩！
7493 ,冻死人了冻死了，脚都冻麻木了…
7494 ,环境很一般，最讨厌的是开播前广告播个不停，既然离开播推迟了十多分钟（十多分钟的广告）
7495 ,原来也想过，当太阳几近衰竭时，那一代的人类会怎么样，他们会怎么办，在地球上的各类生物中没有谁能够与人类抗衡，或者说与人类的科技抗衡。但在地球或宇宙中的各种灾难中，我想人类应该还没有能力避免所有伤害。那时关于人类文明的存亡，他们会怎么办呢？我有点遗憾，我没能出生在那个年代，但占据我心灵更多的是庆幸，庆幸我生在了当代，有美好的地球，有正在一步步崛起的中国庇护。所以，珍惜每一天吧，每一个平常的日子。
7496 ,为国人骄傲！震撼！
7497 ,特别好看，国产大片
7498 ,看到其他救援队来帮忙的时候要哭了
7499 ,希望到底是什么？
7500 ,看得热泪盈眶！中国精神，中国力量始于中国的科技实力！影片很有科技感，确实很突破！很振奋！
7501 ,怎么也轮到中国人救了一回地球
7502 ,目前国产科幻片的天花板
7503 ,震撼人心！！！！
7504 ,非常感人，希望以后人类不要走到这一步
7505 ,这个电影让我们知道了保护地球
7506 ,超过我的预期非常非常多，特效一级好评！情节方面有点小问题，但是瑕不掩瑜！
7507 ,今年第一部灾难片，好看！
7508 ,太震撼啦，真心好看👍 👍 👍
7509 ,中国的科幻片，有希望了…这是第二次看了♡    王磊上尉真帅    吴京也超级帅不懂为什么那么多人黑他
7510 ,中国科幻电影以达巅峰
7511 ,很棒啊！！！算我看过的中国最棒的未来科幻电影！
7512 ,特效真的很棒，剧情很精彩，爸爸对儿子的爱，儿子对爸爸也很棒
7513 ,非常好，场面宏大，3d效果震撼，故事感人。国产科幻良心大片
7514 ,好，这应该是中国最成功的科幻电影了。
7515 ,特别好看！刘大操刀，好，中国科幻界电影，支持！
7516 ,不是我想的那样有意义
7517 ,流浪地球看着看着睡着了，太空世界怎么大部分情景在车上完成。地球之于太空，星海一栗。距离科幻大片的确还有很远的路程。加油吧，科技大片工作者。
7518 ,我看到了中国科幻电影的希望，很棒!感觉得到演员和导演，还有监制大刘，都憋着一股劲儿，想做好中国大片。格局宏大，气势磅礴，值得回票价
7519 ,我真不知道那些说这电影不好的人怎么想的，在我看来这部电影很完美，
7520 ,这是我唯一一次写影评 流浪地球真是给钢铁直男的浪漫情书
7521 ,内容稍微有点拖沓，不过剧情和特效对于中国科幻片来说这已经是前无古人之作了，恭喜主创人员中国票房保底30亿，全球50亿应该没问题吧
7522 ,希望这个地球好好的。从未发现这个星球如此可爱。这个就够了，18年有《我不是药神》流了次泪，然后就是现在这次。很有感染力。真的会害怕地球得末日。但是94年出生的我肯定不会这么快让我遇见。电影很好看。值得你去试一试。但是为了一个人去喷这个电影，真的不值得。
7523 ,看战狼2喜欢吴京的电影，支持
7524 ,特效情节情感都不错
7525 ,特别好看啊啊啊吧
7526 ,国产电影终于开始进军科幻界，看够了美国人拯救地球，这次终于轮到中国人拯救地球了！！
7527 ,黑黑的分不清楚谁是谁，到后面的对白蜜汁尴尬。给4分吧，感觉整体还不错。冲着吴孟达来的，新年快乐
7528 ,太好看了，中途也十分感人
7529 ,中国近年来难得的科幻大作，不吹不黑，真心好！
7530 ,超级震撼，不管是创想，特效，世界级的科幻片
7531 ,对于国产科幻片，很正3
7532 ,必须看，加油小破球
7533 ,我为中国人自豪！
7534 ,中国终于有部能上台面的科幻片了，题材也比较好，不光是打外星人了。加油
7535 ,致敬中国军人 致敬中国第一硬科幻的诞生！！！
7536 ,太太太太好看
7537 ,太劲爆了，过瘾，有吴京的电影都不错
7538 ,吴京没让我失望
7539 ,"北京市第三区交通委提醒您，道路千万条，安全第一条，行车不规范，亲人两行泪。 ​
蛤蛤蛤蛤蛤我就记得这个了"
7540 ,很不错的电影，一些细节上再处理一下不输美国大片，中国科幻片的崛起之作，希望越来越好，支持。扣一分谦虚一下。😁
7541 ,太假了，没有一点科学理论支撑，全是感情戏
7542 ,电影场景太大太乱了……
7543 ,特别完美，特别有情怀
7544 ,很好看，不让人失望
7545 ,此片非常之感人
7546 ,6很好。特效不错。剧情感人
7547 ,很好。。。。。。。
7548 ,特别好看，效果很好
7549 ,还可以啊，第一次看到中国拍的科幻片有这么好。中国加油
7550 ,观感体验佳，赞
7551 ,我看过的科幻电影当中最适合中国人看的
7552 ,真的很好看，可以成为一段时间内中国科幻电影的一个参考标准，好过流浪地球，差过流浪地球
7553 ,很好的一部电影！很棒！
7554 ,棒的不行，只是不知道三体到时候怎么办。
7555 ,热血，众志成城，鲜肉们演技都在线，光叔帅
7556 ,国产科幻电影 有晋升空间 但已经相当不错
7557 ,非常好看，棒
7558 ,"没有在这软件买票，以后会买的。听说不买票的评分不计入分数那我就给十分啦
特效满分，我特别喜欢特效！带地球跑这想法我是真的没想过，之前看的是造飞船离开地球去探寻适合人类居住的星球。所以带球跑对我来说很新奇又很浪漫，全人类都在努力，甚至有救援队赶在主角队面前完成任务，还有最后的发动机亮起的三柱红光，很惊喜～
不过有部分剧情衔接性不太好，比如朵朵去备用电梯等刘启，下一个镜头变成刘启找朵朵，朵朵和队长被压在大石头下，这发生的太快，虽然后面队长解释发生了什么。听说是因为时长原因删减了，真的可惜～
总的来说没有让我失望，细节真的满满的，二刷还会发现更多的细节，辛苦参与电影制作的人员们！有心了！"
7559 ,难看难看
7560 ,非常不错的国产科幻巨作！震撼好莱坞的科幻电影
7561 ,场面堪比好莱坞大片，细节还可以再考究点
7562 ,"这部真正中国制造的科幻片，尽管有人说不好看，但是我看后真的觉得很棒，不要谈故事情节怎么样怎么样的，这是科幻片，特效才是重中之重，整部片子泪点很多，不要比这个比那个了，我觉得是良心之作了。细节处理的特别用心。
"
7563 ,非常震撼，加油！
7564 ,还可以吧，特效不错，故事情节也可以
7565 ,震撼，国产电影快赶上好莱坞大片了
7566 ,不错的观影感受
7567 ,我觉得还行吧
7568 ,不明白，为啥有人说不好看？明明就很好看呀！
7569 ,真的很感人，很震撼，看到救援车掉头和各国救援人员报道进行救援时，真的是两行泪疯狂流啊，人类命运共同体♥团结就是力量!我爱中国🇨🇳 我爱地球♥
7570 ,很不错，感动
7571 ,这个也太棒了吧~
7572 ,不错！看着很刺激，好看
7573 ,直接五星！不多说，是真的好看
7574 ,说实话，有待提高，冲吴京主演才去看的此片子，！！！
7575 ,"不错，超乎想象！
"
7576 ,非常感人！！
7577 ,中国的就是最好的！世界离不开中国！为强大的祖国加油！
7578 ,很好看，也很感动
7579 ,剧情一般，表演一般，也就点特技还过得去。尤其刘启这孩子，不知道导演让他这样是为了表达什么。还不如卖给好莱坞去拍，可惜这么好的故事题材了。
7580 ,其他都好，就是男主角小年轻，演技还要要加强，有点浮夸，
7581 ,国产科幻片的希望，超出预期
7582 ,有点尬😊😊😊
7583 ,超级好看，强推！👍 👍 👍 👍 好评！
7584 ,热血科幻 又有点压抑 不太适合春节看 但还是不错 可以看看！！
7585 ,生命面临集体消亡时分，生命本身已变得不那么重要了！
7586 ,地球去流浪 竟然没带月球 几十亿年的伴侣 说不要就不要 地月本是同林鸟 大难当头各自飞 呵 渣球
7587 ,挺好看，比较震撼，但是总感觉片中个人主义比较强大，但是这也是人之常情，强推👍
7588 ,"整体来说，还算不错。
有很多细节把握的比较好，前后呼应的也很到位。就那个小姑娘说的那个希望。
整体来说还不错，虽然说有BUG，但是科幻电影可不就这样嘛。。
希望中国科幻电影越来越多，多多排出一些好作品。"
7589 ,把朵朵的相关尬演讲去掉 就好多了 直接去掉朵朵 更完美
7590 ,超感人，要好好珍惜自己的亲人
7591 ,好看！科技大片！泪点十足！请备好纸巾！
7592 ,太好看了，看国产电影从不记导演的我从此记住了郭帆导演！牛！特效看得我鸡皮疙瘩都起来了！
7593 ,好看，就是有些对话有点尴尬
7594 ,第二遍    &  老友一起，也是某人第一部想看的电影  ，看完就觉得，没看书的人会觉得电影更好看   …
7595 ,很棒，我喜欢
7596 ,特效不错，从电影角度不错
7597 ,好看的好看的
7598 ,好电影  电影票不亏！
7599 ,不知道为什么，就是想给10分
7600 ,很好看，也很催泪，从头哭到尾，很建议看
7601 ,真的太好看，画面是真的很震撼，我要二刷一遍，
7602 ,震撼人心，于无声处落泪，重新感悟生命的意义，反思活着的意义
7603 ,完美 中国人拍的片 骄傲
7604 ,很好，热血，
7605 ,还行吧，中国雄起
7606 ,还是相当不错
7607 ,强烈推荐，真不错😊
7608 ,好看，值得一看。
7609 ,nice不输任何美国科幻大片
7610 ,比预想的好看多了
7611 ,很完美，我看过的最有感触的科幻电影，非常震撼没有之一，朋友介绍来看的，看的全程我没有讲一句话，很入迷。电影很有意义。
7612 ,喜欢喜欢很期待！！
7613 ,不错不错不错
7614 ,3D效果很好，剧情很具教育意义，地球是我们的家，保护环境，珍惜现在
7615 ,真的超级好看
7616 ,超级赞👍厉害厉害
7617 ,还不错，剧情一般
7618 ,挺震撼的，值得一看
7619 ,特别棒，一部堪称中国硬科技崛起的代表作。另外，也被饰演王磊中尉的李光洁圈粉
7620 ,好！！好看！！又一部中国人的好电影！！！
7621 ,不怎么样，眼花缭乱的
7622 ,它担得起这个完美
7623 ,电影还行。。。。。。。。。
7624 ,相当不错了，现在中国的大片一点也不比好莱坞的差。加油
7625 ,好看，国产电影这种灾难片效果来说不错了
7626 ,很不错看的爽
7627 ,无法用语言表达电影给我带来的震撼和感动
7628 ,不要太好看！
7629 ,中国的科幻大片，开创中国科幻大片新时代，很好的一部电影，作者想象力很丰富
7630 ,还能不能多大一分啊 中国人都该买票看看 ！ 人北美票房都比中国高
7631 ,流浪地球不错的 刚开始看电影前的新电影预告 上海堡垒演员表出现鹿晗的时候 整个电影院的人都笑了
7632 ,特效可以！就感觉还缺少什么！！
7633 ,非常好的电影！！！！！！！！！！！！！！！！
7634 ,很棒的电影值得一看
7635 ,剧情很好，就是椅子晃的想吐，头晕脑胀。
7636 ,你先不谈物理了，观后感总会写吧
7637 ,总的来说很不错了，中国的科技片，很震撼，很感动。
7638 ,没去看不让退，票送人了，真好
7639 ,"很棒的电影。
很催泪。可能本人泪点低。从开始哭到结尾。
演员表现力都很好。小演员很能调动人心。
是中国大片👍。非常值得一看。"
7640 ,很感人的！中国大片牛了
7641 ,挺好的，科幻感未来感都很棒
7642 ,非常好看哦，场面宏大，气氛紧张感十足，关键是想法很有创意，很有想象力
7643 ,感动了😭😭 😭 😭
7644 ,超级好看，强烈安利！！要看的朋友记得带纸巾
7645 ,中国的科幻片也非常不错！
